userId,neighborId,similarity
270,14291,0.597
270,9908,0.9
270,1206,0.389
270,10423,0.396
270,9336,0.394
270,15065,0.615
274,12832,0.656
274,7345,0.543
274,7751,0.682
274,14801,0.613
274,9290,0.9
274,2130,0.872
274,3309,0.89
274,11408,0.643
274,10673,0.878
274,11858,0.878
274,11635,0.863
274,12373,0.9
274,14454,0.491
274,2481,0.621
274,11129,0.576
274,2331,0.495
274,12732,0.557
274,2653,0.659
274,8472,0.481
274,373,0.576
278,5406,0.506
278,15331,0.629
278,10020,0.754
278,9606,0.679
278,9661,0.526
278,12168,0.54
278,8489,0.572
278,5421,0.629
278,10831,0.606
278,5456,0.574
278,12114,0.573
278,3059,0.721
278,510,0.743
278,9112,0.485
278,5796,0.548
278,12027,0.634
278,4956,0.738
278,7197,0.548
278,10718,0.757
278,5741,0.7
281,8368,0.349
281,3074,0.357
281,10371,0.482
281,2180,0.384
281,12034,0.349
281,8840,0.402
281,2313,0.484
281,10519,0.424
281,7981,0.467
281,4206,0.486
281,13074,0.347
281,560,0.384
281,4049,0.486
281,5170,0.366
281,14419,0.384
281,12183,0.48
281,3588,0.365
281,6682,0.35
281,8574,0.438
281,377,0.365
288,2882,0.099
288,10075,0.137
288,14981,0.141
288,15110,0.071
288,4744,0.636
288,6239,0.125
288,9835,0.628
288,7442,0.151
288,10190,0.124
288,13424,0.153
288,424,0.08
288,10226,0.184
288,2164,0.205
288,12725,0.043
288,8694,0.081
288,15288,0.124
288,3611,0.642
288,11996,0.071
288,4637,0.183
288,6367,0.175
294,8160,0.462
294,10625,0.462
294,2843,0.459
294,14564,0.459
294,3269,0.392
294,6481,0.454
294,9768,0.456
294,8940,0.459
294,11339,0.431
294,11803,0.462
294,9373,0.396
294,241,0.476
294,12051,0.417
294,12340,0.471
294,6997,0.37
294,10874,0.66
294,12731,0.459
294,785,0.452
294,4954,0.45
294,12519,0.37
296,12644,0.404
296,14905,0.335
296,4615,0.42
296,15336,0.463
296,3561,0.349
296,14410,0.459
296,7147,0.56
296,5068,0.391
296,14248,0.414
296,14958,0.472
296,7023,0.401
296,14833,0.535
296,10547,0.61
296,3822,0.468
296,9014,0.361
296,8281,0.337
296,3761,0.402
296,11481,0.336
296,5873,0.331
296,4348,0.395
299,10352,0.14
299,14530,0.203
299,6667,0.104
299,4644,0.28
299,9366,0.152
299,15080,0.216
299,4233,0.118
299,8023,0.186
299,5402,0.113
299,847,0.109
299,2192,0.173
299,1720,0.147
299,10645,0.13
299,5430,0.224
299,6039,0.191
299,5240,0.164
299,8378,0.176
299,8572,0.277
299,14365,0.157
299,9974,0.128
301,416,0.05
301,1985,0.204
301,12066,0.408
301,547,0.07
301,3012,0.253
301,14342,0.042
301,2128,0.041
301,4905,0.115
301,2365,0.418
301,11344,0.119
301,14065,0.129
301,12099,0.041
301,11188,0.063
301,12605,0.185
301,3268,0.059
301,4922,0.041
301,6133,0.039
301,5116,0.054
301,14077,0.067
301,14549,0.045
308,14171,0.516
308,9282,0.721
308,5371,0.648
308,5092,0.758
308,11814,0.515
308,5832,0.656
308,12092,0.901
308,4138,0.56
308,9612,0.754
308,6575,0.657
308,15216,0.644
308,10749,0.532
308,979,0.598
308,5109,0.905
308,6743,0.529
308,1496,0.689
308,6298,0.905
308,2139,0.653
308,5788,0.905
308,11098,0.598
310,10016,0.446
310,2064,0.641
310,7074,0.344
310,2531,0.437
310,164,0.387
310,421,0.488
310,15142,0.484
310,9735,0.476
310,6186,0.345
310,10541,0.346
310,815,0.363
310,2704,0.659
310,14993,0.491
310,83,0.634
310,5012,0.561
310,12218,0.344
310,13497,0.38
310,3706,0.518
310,10033,0.376
310,5283,0.35
312,3010,0.656
312,14843,0.503
312,4101,0.55
312,12614,0.61
312,5479,0.66
312,5452,0.484
312,618,0.469
312,2539,0.542
312,7564,0.79
312,14941,0.621
312,5670,0.51
312,9939,0.9
312,3942,0.533
312,11526,0.686
312,8899,0.497
312,12730,0.46
312,12667,0.548
312,9788,0.678
312,7293,0.639
312,7647,0.54
314,1890,0.437
314,6290,0.484
314,8967,0.416
314,11272,0.575
314,15241,0.416
314,5703,0.33
314,811,0.34
314,1484,0.566
314,13858,0.46
314,7761,0.35
314,5330,0.54
314,15251,0.334
314,6840,0.329
314,4437,0.579
314,343,0.347
314,568,0.479
314,10459,0.408
314,2685,0.479
314,6814,0.33
314,7007,0.415
318,295,0.172
318,13633,0.158
318,3868,0.164
318,11335,0.243
318,7273,0.204
318,519,0.227
318,8910,0.192
318,5679,0.798
318,6224,0.269
318,7346,0.365
318,2035,0.252
318,1012,0.441
318,14638,0.188
318,6742,0.782
318,10999,0.13
318,14331,0.264
318,11452,0.175
318,14333,0.207
318,11390,0.593
318,9439,0.145
321,736,0.283
321,6944,0.228
321,13443,0.243
321,11286,0.252
321,3046,0.553
321,6631,0.334
321,6956,0.243
321,13162,0.24
321,6092,0.38
321,14829,0.24
321,9486,0.242
321,2181,0.242
321,13777,0.289
321,6614,0.509
321,10751,0.287
321,10553,0.257
321,4058,0.285
321,14203,0.265
321,638,0.329
321,1535,0.286
326,8130,0.131
326,8867,0.068
326,14532,0.26
326,7932,0.161
326,935,0.218
326,13928,0.076
326,6121,0.349
326,1753,0.079
326,7127,0.307
326,5636,0.132
326,13256,0.065
326,4945,0.808
326,3342,0.07
326,14708,0.857
326,1941,0.079
326,9622,0.334
326,5940,0.172
326,5721,0.472
326,7068,0.224
326,13022,0.362
327,11713,0.177
327,7462,0.224
327,7185,0.183
327,8264,0.149
327,11804,0.501
327,13066,0.477
327,1643,0.173
327,6988,0.278
327,1966,0.166
327,10672,0.174
327,4401,0.2
327,2290,0.202
327,14259,0.258
327,3356,0.199
327,13335,0.216
327,2840,0.319
327,9945,0.175
327,11692,0.138
327,4572,0.265
327,2685,0.227
333,12768,0.496
333,4994,0.269
333,2531,0.397
333,6788,0.354
333,229,0.442
333,7306,0.292
333,1357,0.318
333,10926,0.358
333,13213,0.641
333,11844,0.291
333,12997,0.309
333,5203,0.395
333,12756,0.619
333,1813,0.428
333,11223,0.314
333,4788,0.39
333,4763,0.395
333,13277,0.274
333,13341,0.577
333,10655,0.605
336,12022,0.552
336,290,0.361
336,14277,0.477
336,10126,0.352
336,2567,0.333
336,14538,0.587
336,3339,0.349
336,2510,0.48
336,8944,0.343
336,6097,0.563
336,853,0.392
336,1046,0.587
336,5463,0.405
336,1048,0.364
336,5401,0.45
336,4698,0.474
336,12155,0.35
336,1756,0.344
336,12189,0.456
336,11205,0.596
337,10945,0.228
337,3821,0.12
337,4485,0.196
337,10890,0.116
337,14279,0.21
337,11336,0.275
337,3401,0.109
337,1104,0.134
337,14029,0.262
337,5455,0.222
337,11760,0.172
337,2225,0.136
337,9459,0.167
337,12633,0.22
337,8568,0.234
337,4505,0.183
337,2426,0.116
337,2175,0.108
337,3549,0.173
337,11679,0.248
339,14225,0.219
339,11364,0.218
339,11202,0.224
339,8516,0.223
339,615,0.279
339,14316,0.222
339,8170,0.279
339,6316,0.251
339,12878,0.279
339,445,0.219
339,10288,0.222
339,13265,0.243
339,5297,0.209
339,2389,0.279
339,12342,0.214
339,14103,0.222
339,12665,0.251
339,4602,0.248
339,14383,0.21
339,138,0.251
344,15169,0.356
344,9403,0.246
344,196,0.254
344,2758,0.505
344,8326,0.39
344,1512,0.279
344,13740,0.426
344,14827,0.325
344,12108,0.323
344,1358,0.245
344,10479,0.374
344,11408,0.213
344,13394,0.225
344,8659,0.303
344,13076,0.318
344,856,0.429
344,9913,0.286
344,13919,0.446
344,11931,0.325
344,9567,0.463
350,1728,0.255
350,11266,0.158
350,3556,0.321
350,9093,0.211
350,168,0.128
350,4682,0.229
350,1687,0.114
350,13580,0.356
350,2626,0.132
350,5838,0.372
350,9521,0.242
350,4435,0.187
350,8148,0.247
350,9013,0.29
350,2935,0.189
350,9678,0.129
350,9626,0.449
350,1724,0.2
350,6650,0.112
350,14437,0.126
353,8992,0.313
353,2658,0.501
353,11235,0.309
353,2052,0.351
353,14469,0.398
353,12678,0.408
353,14633,0.396
353,11146,0.331
353,6668,0.619
353,6393,0.285
353,11942,0.381
353,1681,0.322
353,466,0.696
353,14025,0.462
353,3398,0.313
353,857,0.529
353,7610,0.379
353,8415,0.388
353,4189,0.417
353,9477,0.524
355,7968,0.083
355,513,0.09
355,5365,0.09
355,740,0.338
355,3446,0.082
355,15100,0.069
355,6191,0.09
355,10794,0.114
355,14095,0.577
355,13776,0.083
355,1620,0.101
355,14293,0.143
355,6932,0.905
355,9268,0.271
355,9050,0.118
355,3259,0.396
355,6556,0.097
355,15069,0.096
355,2750,0.188
355,11007,0.328
359,13922,0.093
359,4643,0.176
359,6692,0.069
359,7347,0.072
359,9352,0.107
359,2057,0.112
359,5772,0.232
359,11330,0.085
359,6030,0.121
359,6032,0.109
359,8658,0.047
359,9187,0.1
359,14644,0.108
359,7893,0.043
359,4248,0.083
359,13817,0.068
359,6682,0.149
359,10971,0.161
359,5181,0.208
359,14879,0.181
361,257,0.821
361,12260,0.545
361,14486,0.66
361,8999,0.774
361,680,0.705
361,2153,0.909
361,8295,0.604
361,15020,0.726
361,493,0.909
361,207,0.563
361,11240,0.542
361,1142,0.546
361,5876,0.692
361,12981,0.9
361,14870,0.677
361,13665,0.548
361,12431,0.546
361,8701,0.561
361,9854,0.557
361,6453,0.66
364,9824,0.402
364,10307,0.303
364,6405,0.201
364,14190,0.281
364,14855,0.242
364,8532,0.217
364,3118,0.259
364,13388,0.456
364,4237,0.493
364,10158,0.314
364,7183,0.287
364,9328,0.3
364,2883,0.402
364,14132,0.571
364,6062,0.545
364,14073,0.203
364,14637,0.266
364,14905,0.277
364,2127,0.288
364,7103,0.245
365,2080,0.102
365,12384,0.097
365,8354,0.097
365,13638,0.097
365,15206,0.102
365,17,0.108
365,11240,0.1
365,12233,0.105
365,6059,0.1
365,1615,0.099
365,4561,0.108
365,4307,0.109
365,852,0.101
365,12190,0.097
365,5847,0.107
365,11193,0.097
365,9695,0.097
365,12520,0.1
365,5310,0.125
365,319,0.098
374,1952,0.366
374,1314,0.366
374,11811,0.327
374,9029,0.353
374,9383,0.367
374,7145,0.367
374,2058,0.367
374,9002,0.325
374,15212,0.367
374,10082,0.325
374,782,0.366
374,8272,0.346
374,11474,0.367
374,10229,0.367
374,11480,0.33
374,8473,0.367
374,4699,0.364
374,8284,0.327
374,8814,0.327
374,3326,0.367
375,8480,0.475
375,8193,0.432
375,15307,0.408
375,12278,0.597
375,4502,0.453
375,1703,0.526
375,9673,0.476
375,11531,0.601
375,12978,0.541
375,7847,0.432
375,17,0.526
375,3570,0.587
375,12243,0.601
375,8180,0.453
375,14550,0.601
375,14935,0.42
375,753,0.453
375,5085,0.533
375,12542,0.59
375,15039,0.597
376,6617,0.302
376,1219,0.478
376,14727,0.363
376,12486,0.31
376,12678,0.547
376,3761,0.399
376,13578,0.376
376,10567,0.471
376,14365,0.503
376,10797,0.342
376,8637,0.406
376,11121,0.487
376,11729,0.317
376,9045,0.324
376,4409,0.346
376,11033,0.412
376,1050,0.509
376,5873,0.292
376,2589,0.342
376,6570,0.703
378,3935,0.376
378,14468,0.631
378,3238,0.365
378,8167,0.19
378,7767,0.221
378,10795,0.352
378,684,0.352
378,4621,0.22
378,15087,0.197
378,9136,0.262
378,6611,0.363
378,6069,0.337
378,7255,0.438
378,14739,0.2
378,12761,0.3
378,7159,0.171
378,3131,0.465
378,828,0.186
378,4349,0.284
378,14847,0.286
379,1664,0.216
379,10432,0.091
379,386,0.265
379,1563,0.327
379,13765,0.512
379,486,0.111
379,4881,0.097
379,13256,0.064
379,15084,0.109
379,9644,0.432
379,1165,0.074
379,6414,0.177
379,14392,0.127
379,7092,0.487
379,3168,0.071
379,13612,0.092
379,4216,0.37
379,10458,0.171
379,12891,0.325
379,6748,0.255
380,12832,0.313
380,9856,0.282
380,7751,0.328
380,6824,0.377
380,11369,0.357
380,9290,0.437
380,15275,0.389
380,2130,0.43
380,14801,0.292
380,3309,0.435
380,11408,0.309
380,10673,0.433
380,274,0.435
380,11635,0.429
380,11858,0.433
380,12373,0.437
380,2481,0.296
380,2559,0.3
380,2653,0.315
380,12405,0.389
383,1921,0.286
383,13921,0.583
383,4421,0.467
383,12455,0.412
383,5256,0.563
383,6986,0.407
383,5291,0.268
383,3596,0.341
383,6989,0.413
383,13389,0.321
383,1421,0.516
383,465,0.581
383,12000,0.241
383,14637,0.326
383,11766,0.372
383,5912,0.202
383,7289,0.484
383,13618,0.22
383,14250,0.304
383,2669,0.605
385,15008,0.132
385,12259,0.213
385,998,0.49
385,3526,0.54
385,12531,0.202
385,15306,0.66
385,10955,0.311
385,12140,0.545
385,8781,0.726
385,11246,0.328
385,855,0.192
385,12473,0.209
385,13694,0.204
385,5110,0.889
385,4247,0.481
385,11480,0.411
385,2617,0.379
385,9786,0.194
385,4923,0.388
385,13214,0.307
388,2017,0.288
388,9379,0.102
388,13508,0.132
388,5989,0.102
388,7137,0.194
388,7492,0.099
388,4233,0.39
388,8490,0.143
388,6860,0.254
388,5932,0.153
388,431,0.164
388,2641,0.093
388,3425,0.108
388,1267,0.141
388,14325,0.139
388,12727,0.186
388,10425,0.21
388,699,0.146
388,7261,0.302
388,10783,0.13
390,9472,0.349
390,258,0.432
390,2979,0.79
390,1988,0.503
390,967,0.321
390,10088,0.349
390,8466,0.329
390,9774,0.385
390,752,0.446
390,11090,0.439
390,10979,0.776
390,5166,0.396
390,6809,0.307
390,2488,0.471
390,2564,0.439
390,11450,0.319
390,6291,0.281
390,1603,0.314
390,381,0.319
390,15315,0.287
393,14000,0.345
393,12482,0.311
393,7108,0.459
393,12485,0.431
393,9833,0.325
393,7112,0.373
393,14057,0.419
393,1803,0.266
393,6031,0.466
393,11600,0.404
393,7161,0.267
393,15141,0.365
393,10583,0.386
393,11768,0.574
393,7257,0.32
393,10457,0.305
393,14271,0.462
393,5436,0.313
393,3646,0.374
393,7205,0.707
399,9728,0.724
399,1408,0.724
399,6787,0.724
399,4484,0.719
399,5797,0.601
399,11430,0.55
399,5953,0.628
399,3144,0.628
399,4777,0.724
399,4103,0.579
399,9983,0.562
399,4657,0.724
399,3104,0.575
399,3510,0.724
399,10679,0.719
399,7655,0.575
399,11897,0.724
399,7354,0.653
399,7835,0.591
399,101,0.575
401,10944,0.131
401,2050,0.167
401,4866,0.131
401,14373,0.118
401,11654,0.13
401,9191,0.151
401,13644,0.131
401,1130,0.13
401,13964,0.131
401,8813,0.132
401,6511,0.134
401,3408,0.128
401,14130,0.118
401,12788,0.139
401,8841,0.126
401,7546,0.173
401,5339,0.146
401,1084,0.15
401,10522,0.133
401,4639,0.157
405,5761,0.293
405,9090,0.064
405,5475,0.66
405,9860,0.048
405,1793,0.068
405,12392,0.204
405,7991,0.565
405,5070,0.065
405,1616,0.256
405,3635,0.041
405,14134,0.583
405,2039,0.312
405,4026,0.087
405,14236,0.479
405,7578,0.037
412,3906,0.081
412,2795,0.412
412,5862,0.087
412,1606,0.161
412,5704,0.065
412,7084,0.323
412,9578,0.345
412,13911,0.368
412,6604,0.526
412,2743,0.211
412,11920,0.158
412,8776,0.043
412,7442,0.219
412,12835,0.103
412,12725,0.056
412,3351,0.151
412,185,0.443
412,5018,0.107
412,2682,0.048
412,1242,0.064
413,10371,0.248
413,3461,0.223
413,14630,0.2
413,8840,0.206
413,9673,0.248
413,3660,0.277
413,7981,0.24
413,4206,0.251
413,10223,0.277
413,1136,0.223
413,4049,0.251
413,8338,0.279
413,14894,0.222
413,12183,0.249
413,856,0.219
413,7400,0.206
413,4474,0.279
413,12699,0.219
413,2313,0.25
413,9074,0.221
415,7457,0.311
415,4806,0.106
415,13511,0.038
415,2697,0.168
415,8042,0.032
415,10767,0.065
415,10128,0.02
415,1233,0.388
415,13747,0.083
415,3028,0.286
415,3631,0.016
415,6651,0.033
415,14492,0.023
415,3518,0.064
418,8856,0.075
418,10068,0.047
418,9886,0.043
418,8990,0.063
418,14014,0.035
431,5025,0.347
431,14019,0.352
431,5829,0.399
431,9847,0.293
431,4233,0.358
431,15147,0.355
431,8556,0.399
431,5353,0.315
431,9518,0.298
431,10352,0.32
431,10546,0.271
431,3918,0.29
431,3958,0.311
431,247,0.558
431,7929,0.358
431,8762,0.295
431,3931,0.326
431,7261,0.281
431,7070,0.333
431,750,0.285
433,1872,0.3
433,9954,0.3
433,14915,0.294
433,8133,0.275
433,14470,0.268
433,12007,0.27
433,14985,0.258
433,13963,0.291
433,3250,0.296
433,5231,0.334
433,7408,0.301
433,5229,0.267
433,7762,0.334
433,4995,0.286
433,8309,0.298
433,9449,0.248
433,13625,0.299
433,8794,0.29
433,5372,0.247
433,2046,0.265
441,7968,0.348
441,10651,0.29
441,15100,0.271
441,12657,0.284
441,6364,0.291
441,13674,0.313
441,11179,0.324
441,14894,0.323
441,4655,0.321
441,13776,0.348
441,13848,0.288
441,9076,0.324
441,5365,0.36
441,8726,0.284
441,15289,0.274
441,4824,0.321
441,5780,0.323
441,6191,0.36
441,9372,0.323
441,3165,0.288
443,1088,0.379
443,3104,0.35
443,8354,0.503
443,101,0.35
443,11430,0.335
443,13991,0.503
443,2504,0.503
443,1163,0.503
443,7117,0.361
443,9878,0.323
443,8656,0.346
443,7794,0.44
443,11222,0.397
443,4407,0.379
443,13752,0.503
443,7655,0.35
443,11450,0.361
443,4103,0.352
443,289,0.327
443,8319,0.379
445,2944,0.472
445,14090,0.318
445,12642,0.308
445,9955,0.63
445,11364,0.838
445,1477,0.362
445,4230,0.321
445,1722,0.386
445,11497,0.454
445,7190,0.341
445,1127,0.306
445,14316,0.841
445,3791,0.477
445,6331,0.405
445,7830,0.622
445,2233,0.411
445,6714,0.514
445,10607,0.528
445,4701,0.538
445,7286,0.34
449,1024,0.169
449,1536,0.108
449,12891,0.075
449,12467,0.098
449,15137,0.103
449,4903,0.124
449,7849,0.119
449,3370,0.12
449,12429,0.109
449,5597,0.074
449,7568,0.151
449,2195,0.146
449,8022,0.09
449,13046,0.49
449,6552,0.109
449,9913,0.12
449,7871,0.187
449,6518,0.072
449,15370,0.11
449,13631,0.118
456,8926,0.138
456,5305,0.637
456,7684,0.182
456,10693,0.145
456,2249,0.181
456,2487,0.325
456,4332,0.153
456,14137,0.171
456,11422,0.159
456,12845,0.156
456,10051,0.145
456,7155,0.646
456,3860,0.497
456,12020,0.224
456,13401,0.22
456,13721,0.229
456,5978,0.225
456,14007,0.141
456,7549,0.151
456,3134,0.411
458,4354,0.499
458,10563,0.315
458,12190,0.52
458,8423,0.642
458,4936,0.392
458,12041,0.405
458,1578,0.388
458,126,0.314
458,8738,0.362
458,5359,0.286
458,10590,0.299
458,3486,0.66
458,10134,0.449
458,3348,0.273
458,4185,0.281
458,11962,0.312
458,12475,0.268
458,10908,0.274
458,3678,0.558
458,319,0.271
459,611,0.083
459,6418,0.072
459,4467,0.161
459,4332,0.305
459,10621,0.43
463,12770,0.445
463,13092,0.516
463,1701,0.445
463,1543,0.619
463,8424,0.604
463,7109,0.42
463,8748,0.415
463,4072,0.382
463,4808,0.444
463,269,0.482
463,8016,0.375
463,5745,0.619
463,14770,0.619
463,4629,0.557
463,9432,0.363
463,13177,0.443
463,11573,0.427
463,10203,0.358
463,13258,0.392
463,14079,0.445
466,8992,0.366
466,353,0.696
466,2658,0.561
466,11235,0.356
466,5769,0.208
466,14469,0.459
466,12678,0.47
466,10663,0.25
466,1153,0.217
466,14025,0.521
466,8951,0.206
466,6668,0.385
466,13954,0.221
466,9262,0.226
466,11942,0.44
466,3025,0.24
466,12857,0.222
466,857,0.588
466,7610,0.373
466,1146,0.307
477,3513,0.106
477,10050,0.109
477,3460,0.101
477,2052,0.101
477,8637,0.117
477,5889,0.103
477,809,0.143
477,11370,0.119
477,8914,0.127
477,93,0.117
477,9720,0.101
477,8274,0.13
477,2388,0.128
477,14807,0.114
477,14776,0.106
477,5620,0.128
477,2459,0.122
477,7965,0.117
477,6558,0.11
477,2879,0.11
478,8675,0.85
478,6501,0.636
478,7494,0.601
478,552,0.546
478,9289,0.524
478,11018,0.418
478,5163,0.476
478,3437,0.448
478,11406,0.382
478,6781,0.48
478,5680,0.9
478,14289,0.737
478,13778,0.66
478,106,0.365
478,5078,0.66
478,14264,0.546
478,3737,0.586
478,7451,0.497
478,10108,0.506
478,221,0.85
481,14976,0.268
481,9889,0.314
481,7979,0.225
481,4708,0.232
481,10054,0.205
481,10257,0.369
481,14248,0.208
481,7241,0.497
481,3755,0.303
481,567,0.264
481,3857,0.387
481,9458,0.514
481,15369,0.213
481,4533,0.213
481,14295,0.369
481,2488,0.302
481,7385,0.333
481,12186,0.503
481,8922,0.303
481,5920,0.221
487,14465,0.631
487,1412,0.636
487,12261,0.428
487,260,0.426
487,1865,0.395
487,11529,0.624
487,12758,0.391
487,3468,0.624
487,685,0.414
487,5038,0.55
487,7920,0.619
487,11953,0.458
487,4594,0.636
487,10868,0.471
487,2101,0.458
487,12790,0.458
487,1655,0.452
487,2276,0.626
487,11293,0.389
487,8959,0.458
488,14145,0.444
488,8664,0.17
488,6998,0.535
488,9511,0.386
488,5480,0.467
488,5900,0.186
488,13942,0.218
488,7414,0.497
488,13230,0.153
488,11741,0.239
488,8912,0.159
488,14641,0.171
488,2068,0.371
488,10486,0.437
488,15000,0.17
488,15289,0.474
488,6619,0.568
488,14589,0.355
488,4862,0.206
488,11391,0.426
491,7477,0.273
491,3618,0.474
491,12875,0.341
491,618,0.33
491,9931,0.309
491,11559,0.366
491,5193,0.388
491,9386,0.45
491,14268,0.383
491,14797,0.312
491,10606,0.345
491,10803,0.366
491,11422,0.277
491,13577,0.316
491,4201,0.305
491,14299,0.499
491,860,0.375
491,12797,0.474
491,9982,0.293
491,2035,0.369
494,1792,0.878
494,9819,0.157
494,11109,0.188
494,10502,0.878
494,486,0.183
494,9256,0.14
494,5868,0.865
494,12139,0.367
494,8460,0.533
494,9196,0.481
494,4174,0.34
494,3437,0.393
494,9129,0.364
494,8787,0.8
494,7412,0.709
494,14572,0.166
494,7383,0.464
494,10841,0.269
494,5947,0.675
494,1980,0.548
503,12640,0.247
503,1857,0.41
503,8747,0.366
503,8683,0.275
503,14119,0.366
503,14568,0.327
503,12012,0.211
503,5031,0.217
503,1131,0.303
503,4108,0.35
503,5441,0.37
503,5839,0.29
503,13584,0.366
503,7827,0.261
503,9038,0.392
503,9923,0.226
503,10648,0.267
503,4142,0.234
503,3165,0.546
503,14719,0.339
504,9712,0.218
504,10786,0.395
504,13243,0.245
504,7621,0.613
504,11913,0.672
504,12202,0.459
504,5547,0.496
504,10092,0.291
504,4494,0.875
504,1008,0.282
504,15058,0.322
504,10518,0.303
504,11924,0.299
504,14325,0.382
504,2326,0.492
504,11864,0.41
504,505,0.7
504,2906,0.374
504,6003,0.299
504,5941,0.804
508,2400,0.078
508,15297,0.198
508,515,0.149
508,6885,0.101
508,4422,0.098
508,5351,0.171
508,11145,0.119
508,6247,0.109
508,2999,0.085
508,14957,0.087
508,13592,0.102
508,8914,0.144
508,6389,0.183
508,1142,0.154
508,1879,0.36
508,10680,0.137
508,12729,0.233
508,10970,0.227
508,7802,0.076
508,7606,0.084
509,4448,0.544
509,6816,0.518
509,2818,0.585
509,4443,0.528
509,2022,0.502
509,13030,0.653
509,1898,0.595
509,12779,0.467
509,499,0.529
509,11182,0.547
509,5486,0.639
509,9936,0.48
509,10866,0.469
509,9299,0.737
509,4468,0.533
509,15317,0.558
509,10134,0.558
509,10708,0.49
509,1647,0.612
509,8714,0.504
510,11347,0.574
510,15331,0.743
510,10020,0.885
510,9606,0.793
510,12168,0.641
510,8489,0.673
510,5421,0.743
510,10831,0.711
510,5456,0.68
510,12114,0.677
510,3059,0.828
510,5406,0.602
510,278,0.743
510,9112,0.574
510,5796,0.65
510,12027,0.746
510,4956,0.859
510,7197,0.65
510,10718,0.889
510,5741,0.817
511,6785,0.419
511,2850,0.462
511,3396,0.633
511,10725,0.309
511,5286,0.506
511,968,0.691
511,5740,0.492
511,13770,0.526
511,7019,0.481
511,13900,0.558
511,4236,0.539
511,7198,0.382
511,4024,0.398
511,10137,0.557
511,9274,0.355
511,11487,0.334
511,14748,0.573
511,9437,0.572
511,524,0.571
511,12159,0.488
516,13216,0.333
516,14160,0.428
516,1635,0.407
516,4324,0.323
516,6054,0.3
516,12417,0.407
516,4392,0.404
516,105,0.294
516,5851,0.27
516,2480,0.445
516,12177,0.396
516,13490,0.285
516,4916,0.341
516,5653,0.304
516,9750,0.381
516,3112,0.271
516,8056,0.351
516,6817,0.29
516,3131,0.309
516,8221,0.312
524,5740,0.338
524,2850,0.319
524,7019,0.331
524,3396,0.438
524,5286,0.347
524,6785,0.288
524,968,0.481
524,13900,0.385
524,13770,0.362
524,6443,0.382
524,4236,0.373
524,7463,0.275
524,2088,0.26
524,4024,0.273
524,10137,0.384
524,12159,0.336
524,14748,0.397
524,9437,0.413
524,7198,0.26
524,511,0.571
527,10691,0.909
527,7327,0.909
527,3717,0.9
527,3793,0.692
527,6939,0.656
527,11081,0.889
527,2951,0.66
527,2636,0.79
527,7150,0.636
527,7919,0.821
527,8368,0.66
527,5265,0.731
527,4050,0.909
527,12374,0.729
527,10697,0.909
527,748,0.69
527,3023,0.9
527,2760,0.613
527,2469,0.66
527,14591,0.909
531,14818,0.119
531,6915,0.103
531,12508,0.145
531,13005,0.03
531,4846,0.033
531,5869,0.016
531,1521,0.094
531,13588,0.215
531,13806,0.177
531,10106,0.032
531,6651,0.018
531,11868,0.022
531,959,0.349
532,12096,0.564
532,2787,0.548
532,6052,0.601
532,6949,0.66
532,391,0.657
532,14280,0.65
532,9133,0.548
532,3525,0.509
532,1959,0.494
